Company,Model,Year,Reviewer,Date,Title,Rating,Review
alfa-romeo,stelvio,2018,Toms1956, 06/09/2019,Does not get better,2,"The car is fast and handles great. If you have the sport seats, it is comfy. The interior, controls and options are  horrible. The navigation system is useless. Things open or close, come on or go off at it's whim, not mine. It is far inferior to cars that sell for much less. The control knobs on toys are better material. A Tumble-Bug Beatle cracked the driver's side windshield at 63 MPH. A pebble hit the passenger side and put an 18 inch crack at 70 MPH. In 11 months, the car lost half it's value according to Blue Book... Buying this car was my biggest mistake in 63 years. Dissatisfied is an understatement.
"
alfa-romeo,stelvio,2018,Joe M, 05/03/2018,Alfa Stelvio all the way to go,5,"If you are looking for a plain and simple looking and performing vehicle forget about getting the Alfa Romeo Stelvio. The vehicle is quick with the 8 speed automatic transmission around town and is very impressive looking. I am sure it will be the best vehicle I ever had. If you have the bucks get the Quadrofoglio. With over 500 HP it is currently the fastest SUV on the road.
"
alfa-romeo,stelvio,2018,Roberto, 08/14/2018,Amazing car!,5,"It is impressive the beauty, drivability, comfort and power of Stelvio. Stelvio makes you feel the pleasure and thrill of driving in all its fullness. If you are reading this you should do a test drive!"
alfa-romeo,stelvio,2018,Alfa Enthusiast, 11/29/2018,Love this drive!,5,Mine will be a short review but I agree with most of the reviews on the site that the ride is the differentiator and unlike any car I have had. Super fun and fast and responsive. I’m leasing and thinking of buying because I love this car. Yes technology lags with the video screen and navigation but you have to weigh what is important to you. Very fun and adventurous car which is what I wanted- plenty of room for me and friends/ animals but I don’t have kids.
alfa-romeo,stelvio,2018,C.A., 07/02/2019,Great SUV for the price,5,"I leased this SUV because the price was too good not to get it but I wasn't sure if it would be a great car.  Turns out it is a great car!  It looks amazing inside and out and has nice quality materials inside.  I have the base model and it drives great, very quick acceleration and great handling!  The engine sound in dynamic driving mode is incredible.  This car makes you feel like you are driving an $80-90k Italian semi-exotic car for about half the cost!  If you drive gently you can get better gas mileage but its so fun to drive that I average 20-21 mpg in mixed driving in dynamic mode.  I initially questioned the reliability but on a lease while under warranty the entire time that didn't stop me and so far it has been very reliable.  It just turned 10k miles and I have not had a single problem with it.  The dealer experience was very good as well (both sales and service).  Overall this car is actually a practical daily driver that is incredibly fun to drive and can make you think your driving a rare Italian exotic!  This was a third car that we really didn't need and I didn't think my wife would approve of it but as soon as she got in she agreed it was so nice we couldn't not do it for the price we got."
alfa-romeo,stelvio,2018,Bspoon, 07/07/2019,Beautiful SUV for its class!,5,"I bought the 2018 TI sport and I think its beautiful! It doesnt come standard with alot of thing other brands do but it does pack a punch! I love everything you can do with the infotainment system, the auto folding mirrors, the sportiness, just everything eith the car! It does have its quirks, but everything else makes up for it"
alfa-romeo,stelvio,2018,Bspoon, 07/07/2019,Beautiful SUV for its class!,5,"I bought the 2018 TI sport and I think its beautiful! It doesnt come standard with alot of thing other brands do but it does pack a punch! I love everything you can do with the infotainment system, the auto folding mirrors, the sportiness, just everything eith the car! It does have its quirks, but everything else makes up for it
"
alfa-romeo,stelvio,2018,Oz, 10/03/2019,Driver's car!!! Amazing handling and power deliver,5,"If you are into cars, love driving, enjoy back roads and look for a driver's car look no further. I owned BMW 3 series, 5 series, X5 and an M3 in the past. BMWs are great to drive, but have their fair share of issues from oil leaks, steering, etc. The Alfa compares favorably to any, and I mean any, of these cars. Everything is tuned just right. The power delivery is amazing. I bought a preowned one and have no issues with the car. Everything works as it should. Very satisfied with our purchase. "
alfa-romeo,stelvio,2018,Viking, 10/16/2019,Awesome car,5,"I'm so happy with my new Stelvio. This is the best and most beautiful midsize SUV!
"
alfa-romeo,stelvio,2018,Paolo, 12/28/2019,Excellent Value,5,"I am so glad I decided to purchase the Stelvio. It has been a total pleasure to drive. I have owned many other premium  vehicles and this is my favorite by far. 
"
alfa-romeo,stelvio,2018,Dante , 10/18/2020,"Not reliable,",1,"My 2018 Stelvio has been in the shop for 10 weeks.  Brought back 3 times for the same electrical problem. Called Alfa Care and told they would look into it.  Never called back. Shop told me they can't get the part. My wife's Guilia is still in the shop, 6 weeks!!! Unable to get parts. A car company that can't get  parts for cars it manufactures. No help from Alfa Care. I can't see Alfa staying in North America,  same issues that it had in the 80's. Poor reliability and poor customer service. Will stay with Mercedes and Porsche. 
"
alfa-romeo,stelvio,2018,Kimberly K, 03/15/2019,ALFA ROMEO FOR LIFE,5,"Love the value I get with this beast. Plus, have never had so many compliments on a beautiful vehicle. I have had LEXUS, Mercedes, Infiniti, and Acura. This SUV is simply a beauty, runs like a champ, and feels solid & safe. I would absolutely recommend this vehicle to anyone who loves driving their vehicle and demands quality, safety, performance, and beauty.
"
alfa-romeo,stelvio,2018,khan, 07/15/2019,great car,5,"wanted to buy a SUV which looks great and looking for new style in and out so went to BMW X5, AUDI Q5 but same drama at dealer ship same look and style, once i drove ALPHA ROMEO that's it bought it. got look, performance and luxury no other option best SUV. just bought it still having fun after 6  months love it ALPHA ROMEO is the best 
"
alfa-romeo,stelvio,2018,Joey, 03/11/2019,"Great car, way overpriced.",3,"BUY AMERICAN, GET MORE FOR YOUR MONEY. Sorry I traded in my ATS. Although I needed more cargo space, wasn't worth the trade down. Alfa interior very cheap quality. Noisy cabin. My ATS WITH A SUNROOF WAS MORE QUIET. Looks good, Handles great, but not for that price. Should start in the low 30s pretty well equipped, but doesn't. Alot more attention needed to interior quality, user friendly systems, and Price. Will not be re leasing.
"
alfa-romeo,stelvio,2018,Mario Antonio Elefante , 05/29/2019,It's what I have been looking for a super fast SUV,5,"I have read about all the so called sporty SUV's and when I heard about this I had to drive it. WOW. I told my wife that it's an SUV but I am the driver.  If you love to drive and you want a good looking super fast great handling SUV then this is the one for you.  I tried 4 different models from Mercedes to BMW Audi and Porsche and this is no 1 with a bullet.  The steering is excellent responsive to the touch and in race mode well it's adios muchacho. It looks beautiful. Better than the rest of the pack. It stands alone. Your wife might nitpick about one thing or another however she's not driving and l always say yes dear and all is well in paradise. 
Can't say enough about it. Wouldn't be without it.
Ciao Mario 
"
alfa-romeo,stelvio,2018,Disapointed, 05/29/2020,Beautiful Car - engine blown at 31k miles,2,"2018 Stelvio is a beautiful and fun to drive SUV.  Several recalls since it was bought new in 2018.  Car went into limp mode this past weekend and was sent by flatbed back to the dealer.  We were just informed that 2 of the 4 cylinders have no compression and will require a new engine.
"
alfa-romeo,stelvio,2018,Kerilyn, 07/30/2020,Sexy and fun,5,"Super fun car to drive! Love the different modes. The driver's seat feels luxurious and spacious. Back seat doesn't have much legroom, but my first passenger didn't complain. The trunk has great space. 
The 2018 console doesn't have a touch screen and doesn't intersect with Apple CarPlay, but it does have handsfree, bluetooth and navigation. 
Looks both sporty and elegant. If you're looking for a mid-size SUV that isn't boring, this would do the trick!
"
alfa-romeo,stelvio,2018,Otis patterson, 06/22/2018,My alfa stelvio review!,4,"Love the truck is had minor software issues but the ride quality is n a class all to its self! Love it!
"
alfa-romeo,stelvio,2018,Nick S, 11/26/2018,Great car; reliability concerns,4,"I was soooo tempted to get this car.  Never got as far as haggling over a lease, but had one not bad offer on a two year.  The car as i write is heavily discounted.  I could have gotten a base AWD for $33k and a Ti for under $40k.  Easily the most fun to drive of all I tested (I drove the Stelvio 3 times).  There are two issues for me:  Interior was meh, the infotainment screen was from the last century AND, I am really concerned about reliability.  This is my everyday car and I need to be able to count on the car.  It came down to the Stelvio, Q5 and the new RDX.  I got the RDX.  Too much good stuff on the Acura to pass up.  Part of wishes I had flipped a coin, but rationality got the better of me.
"
alfa-romeo,stelvio,2018,Gary, 08/05/2018,Still a lot the improvement to be done. Overprice,2,"Car is extremely overpriced. Some models do not have spare tires and  you can not get one. They charge for color brakes. Ridiculous. Overall car can not compete with Q5 and X3
"
alfa-romeo,stelvio,2018,Mancookey, 01/19/2018,There better out there!!!,3,"It has nice interface with mobile phones. I found the ride rough compared to my Q5. Rear window view is horrible.  You'll have to get use to shift stick
"
alfa-romeo,stelvio,2018,Danielle Canada, 10/20/2020,Best SUV I even had!,5,"I had the Q5 and the Murano and x3 ... I must say this is far more of a accurate drive. The problem with most SUV is the feeling of driving a boat .. this is not!! The Q5 2014 was quick and direct but this is far better even when I tried the new Q5.
It’s like driving a sports car. Also the Red interior in the TI Sport is gorgeous.. The interior is more specious then the Q5. The only down side for me is I wish the navigation would have a google earth option like the AuDi. Overall I love the car!!
"
alfa-romeo,stelvio,2018,Rich T, 11/28/2020,Most under rated. Ehicle on the road.,5,"Great ride, steering response is amazing, car goes when asked. 
"
alfa-romeo,stelvio,2018,BHaze, 12/10/2020,40k miles miles in 2 years and no issues,5,"Jeremey Clarkson was correct when he said ""owning an Alfa is a portal through which all petrolheads must pass if they genuinely want to know what it is that differentiates a car from a toaster or a washing machine”.  I have had a ton of fun from Vermont to Utah driving the Stelvio. I have seen few on the road which is a side benefit you can't about a X5, Q5, X3 etc.  
"
alfa-romeo,stelvio,2018,Gerald, 12/24/2020,"Expected style and fun, unexpected reliability",5,"This compact SUV looks like no other coming or going, and even the standard version handles like it's on rails.  The 4-cylinder engine, while somewhat peaky, is simultaneously powerful and efficient consistently delivering over 20 MPG in city driving. In almost two years of driving, we have had zero (!) problems, and only one recall.  Weak points?  The infotainment system is far from state-of-the-art (corrected with the 2020 models) and a smallish luggage capacity.  Overall it has been a great purchase and a great value relative to what we actually paid for it, as there are lots of deals to be had.  Highly recommended.
"
alfa-romeo,stelvio,2019,Replay8885, 02/05/2019,Performance and style over storage . . .,5,"I wanted to transition from a turbo sedan to an SUV for the additional height but did not want the sluggish performance or soccer mom feel of a typical bulky SUV ---- and the Stelvio fits the bill for me.  It's a beautiful SUV (Italian styling) that prioritizes handling and power over storage space and gadgets.  There is a learning curve --- the brakes did feel grabby to me at the start but after a month, I have adjusted and no longer find that to be an issue.  Ditto with the infotainment controls --- I was used to a touch screen and the Stelvio uses a knob and buttons in the center console, but after some time, I find I actually prefer the Stelvio's controls since they are easier to reach and the screen isn't covered with fingerprints.  Start button, shifter, and turn signals are also different than the typical SUV but again, I learned how to use them.  Android Auto works smoothly and I use Waze for nav. The back up screen is my only real complaint --- it's small and has poor picture quality --- but I don't spend that much time backing up and with so many things to love about the Stelvio, it's a minor issue.    To date, no quality issues at all but I've only had my Stelvio for a month.  It's a kick to drive especially when you can get out on the open road and really let the Stelvio run wild.   Corners better than almost any vehicle I've ever owned. Right now, the Stelvio is a great value since it's often overlooked in the very crowded luxury small SUV segment but as it becomes more popular, I would expect dealers to offer less of a discount off the MSRP.   The Stelvio is an unusual SUV so you don't see your car everywhere --- though you do catch curious and admiring looks trying to figure out what make it is.  It's not for everyone but that's the point --- if you listen to the beat of your own drum and want performance and style, the Stelvio is definitely worth consideration.
"
alfa-romeo,stelvio,2019,Vince, 04/01/2019,After 18 months still amazing to drive!!,5,"I have been enjoying the ride ever since I bought it, so glad that I have made this choice as I have never felt this way about any vehicle that i have owned. Simply the best, If You are a Driver and enjoy driving You cannot find anything in the price range that compares as I have test drove MB, BMW, Range Rover and others before making my decision and I kept going back to the Alfa as nothing feels and drives like it PERIOD.
"
alfa-romeo,stelvio,2019,Alfista, 03/24/2019,"I dislike SUVs, but not the Stelvio",5,"It rides great. It is a driver’s car. It is not as posh as Jag, but twice the fun and the best ride ever. Better than Bimmer, Audi, Jags, etc. Didn't compare to Macan, but significantly less expensive and larger boot. Alfa all the way!
"
alfa-romeo,stelvio,2019,Badger, 06/06/2019,Quadrifoglio - Unique SUV,5,"This is a different kind of SUV... 
Behind the wheel, you feel like you're driving a sports car.  Bucket seats, precision handling, firm suspension, great road feel, sharp brakes, and that engine/exhaust noise...Oh yes.. Classic sports car... Then you look around ... And behold... A back seat and decent cargo space!  
Is it as refined as a Mercedes-AMG GLC 63S ?... No.
Is it as sophisticated as a Porsche Macan Turbo?... No
Does it have the monster engine of a Jaguar F-Pace SVR?... No.
But for sheer visceral driving excitement, there's nothing like it. 
Not for everyone... But if you wanted to drive a sports car that made your pulse race and put a smile on your face, however necessity insists on something a little more practical, this is it.
It's fun... It's stylish... It's fast... It's Italian!
Update June 2020 - One year and 9000 miles in and still loving this vehicle.  The driving thrill never gets old.  No issues or complaints.  Mechanically solid.  Interior holding up very well - No  rattles or deterioration.
18 months in... Still loving it.  Software upgrade to the Quadrifoglio now opens exhaust valves in Dynamic mode so loving the sound more.  No major issues.  13,000 miles... About to put new tires on.
"
alfa-romeo,stelvio,2019,SLS, 03/08/2019,Top of the Pack,5,"We were about to get a Porsche Macan S & then test drove the Stelvio ti sport. It was instant love, we signed on the dotted line and have no regrets. We cannot be happier or recommend it more.Nothing is perfect, the info system could be improved. But this is a driver’s delight of a car. We’ve had Mercedes SUV, Range Rover Supercharged Sport, BMW X5M & Audi SQ5, this Stelvio beats them all in style & driving experience. The upgraded leather interior is beautiful. It’s the best red we’ve seen, bar none. We have every imaginable option & they are all primo! Run don’t walk to test drive this beauty. Our other cars, a Ferrari, Porsche 911 & Jeep Wrangler.
"
alfa-romeo,stelvio,2019,W in Colorado, 10/03/2019,Italian beauty,5,"I bought a 2019 Stelvio Ti Lusso and I love it.  The Stelvio is probably not for everybody, but if you prioritize handling and performance in a beautiful package, the Stelvio could be for you.  In a world where most small SUVs are built as appliances to provide practicality, utility and comfort for running errands and commuting, the Stelvio differentiates itself from the pack with stellar performance and driving fun.  It will put a smile on your face every time that you drive it.  The Stelvio is actually a great value too – as the base engine provides the performance that can only be found in some of the upgraded engine packages of the competition at much higher prices.  The only base engine that comes close is in the Audi Q5 – and we own one of those too.  If I hadn’t bought the Stelvio, I probably would have bought another Q5.  The Q5 is quieter, has more trunk space and better technology.  The Q5 is also nearly as fast, handles well and is a snowmobile in the winter (we ski in the Colorado mountains almost every week).  Although the Q5 is a great vehicle, it has some annoying quirks and I find the seats to be uncomfortable on long drives.  It also just lacks the pure driving pleasure of the Stelvio.  The other thing that I appreciate about the Stelvio is that not everybody has one.  In our neighborhood, we have multiple X3’s, X5’s, RX’s and other luxury SUV’s but nobody else has an Alfa.  When you drive the Stelvio in public, people notice it and ask about it.  With the metallic black paint, yellow brake calipers and 20” five hole wheels, it looks exotic and stands out from the more sedate competition.  If you want a sports car with AWD and the practicality of an SUV, check out the Stelvio.  
"
alfa-romeo,stelvio,2019,Beth, 05/23/2019,2019 Stelvio TI Sport,5,"I bought my Stelvio to get a smaller SUV. I absolutely love the way it handles. It has great acceleration and it is smooth. My 6’1” son has plenty of head room.  I absolutely love my SUV!!
"
alfa-romeo,stelvio,2019,David, 05/07/2019,This smokes the competition,5,"Yes an Audi Q5 or Jaguar Fpace 35t have nicer interiors if your a grandpa...but damn at 44 years old I want something that looks like this dont need my passenger side to be decked out its only me in here....nothing beats the looks I get with this thing...everywhere I go I get stopped and asked about this car...coming from a Jaguar Fpace to this is a huge difference yes Jaguar is far more luxury but I dont feel bad about beating on this thing it can handle it....Jaguars are like small kittens...very temperamental.In addition some months later I realized that I could have chosen the Lusso package which replaces the cheap plastics with leather, but I really wanted the TI sport so no regrets, but I say this to the people that are more interested in a luxurious cabin over a sportier cabin.
"
alfa-romeo,stelvio,2019,AlfaDrvr, 07/02/2019,A fun to drive crossover,5,"I needed a 4WD vehicle that could fit the family.  I replaced a BMW328i with my Stelvio after driving 12 different cars and SUVs (Audi, BMW, Honda, Ford, Acura, Subaru etc.).  I'm extremely happy with my choice. The combination of handling, power, smoothness, and simply being fun to drive are something I couldn't find in anything else that would fit two adults in the rear seat comfortably and carry a reasonable amount of stuff.

The value is excellent.  A comparably equiped BMW X3 would have been a solid $12K more with real leather and you can't get Android auto.

Alfa Romeo seems to be aiming squarely at the part of the BMW and Audi market who like to drive. I think they hit the mark and they got my business.

Update after 9 months and 8000 miles.  The Stelvio drives great in the snow, hauls stuff with the back seats down, had plenty of room for people, and had been a great car so far.
"
alfa-romeo,stelvio,2019,Bucky, 09/14/2019,Perfect For Me,5,"12,145 miles and the Stelvio is running fine. I haven't had any major issues. Two minor issues since new; one the battery was junk and the other one that seems to be common is the Radar lens on the right lower front fell off. Both replaced under warranty. The only items that seem glitchy are Apple car Play which doesn't always launch (could be me?) and the automatic High Beam which works but not as I'd expect. It many times won't click to high even when it's really dark? I have to get this looked at. The dealer Valenti Alfa Romeo has been great and between them and Alfa I feel like they are trying to keep me happy. I'd buy the Stelvio again.

I stand by my original comments and have read that some of the minor stated issues were taken care of on the 2020 model. It remains a solid and fun car to drive.

Small to mid-size SUV's all look the same but I needed one so I reluctantly searched and thankfully found the Stelvio. My must haves are a unique stylish look and excellent handling & performance. I spent a month reading the reviews of the BMW, Audi, Porsche, Jag and Volvo which were good but regarding their looks and especially the driving experience they all fell in behind the Stelvio. Their cost was also an issue. The Stelvio style lines are excellent making it stand-out as very different and the complaints regarding lack of luxury and quirky controls were overstated. I test drove the 2019’s and settled on the Ti Sport with almost all the options including the hitch and full spare. ($58.5k MSRP) A definite must is the Ti Sport performance package which includes the active suspension and limited slip rear differential.  The Ti Sport beats the competition in the N mode but switching to the D mode of driving puts the Performance Package in play and it’s an impressive change. It’s a hot rod race car! If you drive one with this option you'll have to have it! I have no complaints regarding performance of the engine, transmission, handling or brakes, they all respond to make the drive thrilling. You’ll want to drive this car hard so have to be careful to avoid tickets! I love the seats because they support and force a proper driving position. Paddle shifters are perfect. Active Cruise, lane change, side & front warnings and cross traffic all work fine. I found nothing wrong with the climate control and the sound system is fine. Automatic high beam feature seems a little quirky and the Navigation is plain but has enough features and does what it’s intended to do. I don’t care about its graphics. Back up camera window is small but fine. CarPlay and Bluetooth can sometimes be quirky but I usually stay in CarPlay mode which works well. Sure it’s not touch screen but it doesn’t take long to master the knob style device; besides once you establish your settings they’ll rarely change. Voice commands need a little time to sync to your voice so in the beginning a little annoying but is fine now. In general it’s a 4 star regarding technology compared the others I mentioned but a 5 star on performance/handling. I love driving it and get many compliments on the looks.
"
alfa-romeo,stelvio,2019,Gator1, 05/26/2019,Best luxury SUV for the price,5,"Great combination of performance and beauty in this Italian-designed SUV.  I got mine with leather (real) dashboard and seats plus safety packages.  A dream to drive.  It has been flawless.
"
alfa-romeo,stelvio,2019,Carguy, 11/02/2019,"Unreliable, poor service",1,"The most unreliable vehicle with the poorest service I've experienced.  Check engine light from the first day of ownership.  Dealers stating no loaners available, no service possible for 2+ weeks.  Dropped off the new vehicle for service, Ubered home, 3 weeks later still not repaired.  The car has sat longer in for service than I've had it in my driveway and I've owned it less than 45 days.  Apathetic uncaring unapologetic scripted ""Alfa-Care"" hotline.  Beginning a lemon-law claim.

Poor service experience at any price, let alone nearly $100k.
"
alfa-romeo,stelvio,2019,AlfaDrvr, 07/02/2019,A fun to drive crossover,5,"I needed a 4WD vehicle that could fit the family.  I replaced a BMW328i with my Stelvio after driving 12 different cars and SUVs (Audi, BMW, Honda, Ford, Acura, Subaru etc.).  I'm extremely happy with my choice. The combination of handling, power, smoothness, and simply being fun to drive are something I couldn't find in anything else that would fit two adults in the rear seat comfortably and carry a reasonable amount of stuff.

The value is excellent.  A comparably equiped BMW X3 would have been a solid $12K more with real leather and you can't get Android auto.

Alfa Romeo seems to be aiming squarely at the part of the BMW and Audi market who like to drive. I think they hit the mark and they got my business."
alfa-romeo,stelvio,2019,Chris Johnson, 01/25/2020,A slightly different take-what to expect,5,"Bought a white one, 21 inch wheels, Nero package, red calipers.  It's chocolate for one's eyes.   It's fully loaded as far as Alfa makes them, and it's just a deal at $48k.   Nope, not the most luxurious.  Nope, not the most safety-nanny features.   But this vehicle drives like nothing else, there is so much tactile feedback in a subtle way, it's just a ton of fun to drive.  Steering is incredible, and it has a voracious grip on the road.   The brakes grab like a beast too, not sure why so many ""experts"" find a fault in that!?  And it's just sneaky fast too, once you learn the rev ranges at various speeds, you can play with traffic all day long.   

But I'm going to talk about the quirks too.   It's what I love about the vehicle, and besides, what vehicle doesn't have a few quirks?   

A pillar and side view mirror, are a bit thick.  The price for the elegant style of this is a bit of a ""blind"" spot looking forwards and to the side.  Be careful, pedestrians will appreciate that for sure on your right hand turns.  

Fold down rear seats, you have to make sure the front seats are forward a bit, otherwise the head rest hits the seat backs.   Thank goodness I'm short so I don't have to do much fiddling with the front seats to get the rear backs totally flat.  

Some of the buttons in the car, when lit, system is off.  Also, when lit, system is on.  Drove me nuts at first, but left of the steering wheel, light on, system off.  Center of the car, light on, system on.  See, it's simple :).

Paddle shifters, some reviews complain they are in the way.  I don't agree, I love em and you learn to pop them for quick gear shifts so you can get the most of the car without having to necessarily mash the gas pedal.   And the steering wheel itself, visual candy yet so on point for drivers too.  

Quality of the center screen isn't great and it has no touch.  However, using the various dials and buttons in the center console area, I can actually navigate way faster without taking myself out of a good driving position, so on a spirited romp, touching the screen is truly a negative......but I have to concede the back camera is terrible, at night in reverse or heavy rain, it's basically worthless.  The light above it glares too much onto it, and then when it's wet and/or dirty, the screen is a total blur.  Daytime though, dry conditions, it's fine.   And make sure you have a few soft clothes to clean the lens from time to time, it tends to collect dirt more than you would hope for, 

Climate control, fought this for a bit, but the best way is to just leave it in full auto mode, with the A/C button lit (so it's on).  Then go to whatever heat or cooling temp you want, the car figures it out and does a great job of conditioning the cabin.   However, if you start doing manual inputs, taking the A/C off, auto off, it just gets confused and will be in a weird mode of blowing cold air when you want heat and vice-versa if you are in the ""normal"" temp modes most would find comfort in.  

Now for some of things most wouldn't think of till you've owned one of these for almost year as I have.  The wind shield and sunroof do an amazingly good job of repelling heat.   The vehicle just doesn't get hot inside like other panoramic roof top vehicles I have had.  Kudos to Alfa on this for sure.  Also, the sunroof is nice and simple, while it's a little on the noisy side when open at highway speed, around ton, it's perfect.   

Last note, if you want to get stopped in a parking lot a half dozen times a week by people asking questions, buy a Stelvio with some nice rims.  The vehicle just speaks to them.   And if you really want a show stopper, get the red interior, it's totally Italian and just invigorating to sit in it day after day for sure.   
"
alfa-romeo,stelvio,2019,Matt Barry, 07/17/2019,After a Year... After 2 Years,3,"I've owned a Porsche, a Benz, a G35 but with a family, opted to try the Alfa. The handling is amazing and the design is gorgeous. Spacious enough for me and the kids and the gas mileage is decent. But... here are the problems. 1) It dings and rings every single time you even get CLOSE to another car or curb. The front, when it bottoms, yells at you! There's no touch screen! ARE YOU KIDDING? It's 2019! There's no SPARE? ARE YOU KIDDING? And you CANNOT find the replacement tire ANYWHERE. Yup, had a screw in the tire. 309 bucks later. LAME storage space for change, keys, etc. Oh, and THE most annoying thing... if you're on your hands free, and you go into your house, it KEEPS SWITCHING BACK TO INSIDE THE CAR, even though you haven't been in your car for 10 minutes (I finally figured out how to fix it, thanks to YouTube. The dealer didn't even know how!) Forget trying to answer your phone while backing up. It's a sexy car, but I've had sexy girlfriends, too and in the end, both weren't worth the extra effort. 

UPDATE: Right before its 2nd year and subsequent turn it, it fell apart - dead battery, water leaked into the passenger door frying the electrical system and destroying the speaker - after 2 weeks in the shop... it died again... same problem... 2 more weeks in the shop... I just told them to keep it and good riddance!!! 
"
alfa-romeo,stelvio,2019,Alfa & Omega, 11/20/2019,Best SUV ever!,5,"I just bought my Stelvio a month ago and I love it. It's a great mid size suv for everyday ride. Fast and powerful engine, beautiful design inside and out. This is a car that will put a smile on your face every morning.
"
alfa-romeo,stelvio,2019,Mfffffffffffff, 09/16/2019,"Great Ride, Questionable Tech",4,"I've had the car about 2 weeks.  The acceleration is surprisingly good for a 4cyl. engine and as some reviews have said the brake feel is a bit odd - but you get used to it.  On the first acceleration after a cold start the transmission has some trouble figuring out where it should be, but that goes away very quickly.  The car is ""nimble"".  It's not a sports car, but for an SUV, it's amazingly agile.  It's also QUIET inside; well insulated from road noise, pervasive on the worn-thin road surfaces the Seattle area- a real blessing.  As pointed out in some reviews, the pillars are rather thick and block a complete view.  Tear window, due to it's angle, provides a truncated vertical view.  Also, getting in and out (I'm average height) is a careful procedure due to the rake of the A pillar.  Electronics:  The screen is on the small side which isn't really an issue except for the backup camera.  Also when using Waze or Google Maps or any other function with Android Auto, it's hard to do anything else with the infotainment system - not impossible, but difficult at best. (I don't know if it's car's fault or that of Android Auto.)   All in all, I'm very happy with it.
"
alfa-romeo,stelvio,2019,Ce, 02/26/2019,Better driving than most sedans,5,"Best driving vehicle ever. Love it.
"
alfa-romeo,stelvio,2019,CHARLES DIANTONIO, 01/10/2019,Surprised,5,"Best car I have ever honest
"
alfa-romeo,stelvio,2019,TW747, 04/17/2019,"New Vehicle, Fantastic so far!",5,"Love the car so far.   The vehicle is beautiful, and an absolute joy to drive.    Sport mode is absolutely exhilarating!    I am on my first week of the vehicle, bu so far I am really excited.
"
alfa-romeo,stelvio,2019,Paul , 12/13/2019,Great car great design,5,"Great car 
"
alfa-romeo,stelvio,2019,Joao, 12/29/2019,Alfa Stelvio Q4 - a keeper,4,"It is a little different to the German SUVs but in a good way! The handling, steering and ride are excellent and the AWD system works when it needs to. There is enough power to make it interesting and with amazing grip for an SUV it can deal with minor roads at surprising speeds. It is also quite relaxed on the highway. There is decent interior space and average to good luggage space. Reversing camera is not great but you can get over that.
"
alfa-romeo,stelvio,2019,Klausen, 01/11/2020,"Great SUV, fantastic value, ignore the cynics",5,"I’ve driven BMWs and Audi’s for years and always thought I would never make a move to an Italian car. I was wrong! I love my Stelvio TI Sport in Green. It is fully loaded with pano roof and adaptive dampers, plus CarPlay. It’s very quick, engine is responsive and it handles great. It stands out from the boring Q5 crowd and is genuinely a fun drive day to day. I’ve been amazed by reliability and economy. In 7 months I’ve done 10k miles and not a single issue. Free service and recall just completed at pleasant dealership. Loaner was my identical car! Downside is the Gera shifter is a little cheap felling and the brakes take a little getting used to but other than that I love it. Buy one. The 2019 is on great deals right now and if you get one with radar cruise control it’s pretty up to date.
"
alfa-romeo,stelvio,2019,D A, 03/15/2020,STELVIO QUADRIFOGLIO VS URUS,5,"I have owned a Lamborghini Urus and I can tell you first hand that for the price difference of $150K the SQ is as viseral and fun to drive as the Urus and it is lighter, smaller and more nimble. It feels very similar to  a Ferrari F430 when it comes to shifting and handling. The exhaust tone is just as radical as the Urus. It is a driver's car. The interior is absolutely 100% sports car especially the CF that envelopes the cabin. I am 100% satisfied!! Great value for the money!!"
alfa-romeo,stelvio,2019,Fedorath, 06/27/2020,The Unmentioned Model,5,"I have a '19 Stelvio Quadrifolio and it is Breathtaking in is handling, Braking (Unnecessary Carbon Fiber Package and comfort whether it is on mountain back roads or on the highway.

This model is a sleeper unless you know what the four leaf clover badges on the front fenders mean.

It is margianlly faster than the Giuia sedan thanks to its four wheel drive, which never sends more than 50% of its power forward. The engine is designed and built by Ferrari and I am told by the servicing mechanic that everything inside the engine is labeled ""Ferrari"". Imagine: 2.9 Liters producing over 500hp!. The best part is that the car can handle the power and those of us who may be a bit older can get in and out without a problem.

The car is just plain Superb!
"
alfa-romeo,stelvio,2019,Dan Schaffrin, 07/19/2020,Italian Performer 5 stars,5,"The old story of Alfa's not being reliable is definitely in the past. We've never had any problem whatsoever. Our car is as quick, beautiful, and great comfort as anyone would ever need. We tested a Tesla model S performance vehicle after we had our Stelvio for a year. The Tesla was quicker than our Alfa, and that's all I can say about it. However being a drag racer back in the 70's, I will say that performance would scare the life out of any daily driver. My wife is 5 ft tall, and the seat would not raise high enough for her to test drive it. Very disappointing. It was 91 degrees outside and the a/c never did perform adequately. All we can positively say about the Tesla is it was quiet."
alfa-romeo,stelvio,2019,David, 09/16/2020,Athletic ride and fun car to have,5,"We're moved over to the Alfa after having a few BMW X3's, the last of which was had the no longer available straight six.  We like the styling of the Alfa inside and out (still do) and wanted the more muscular engine without going for the fuel drinking M that is now the only way to get a bigger engine in the BMW SUV.  The Alfa provides faster acceleration and better handling in the more base models.  We had some concerns about reliability, but are now well past 20k with our 2019 Alfa and have had no problems.  It's a fun car that gets people's attention and yet still checks the SUV boxes.
"
alfa-romeo,stelvio,2019,Mark G, 07/26/2020,Like this new experience so far,4,It’s different in its own special way. Worth giving it a try. 
